nama_hotel,nama_pelanggan,rating,ulasan
XYZ,E***a,10,"Untuk pertama kali masuk ke dprima hotel bagus pelayanan nya cukup baik, ramah"
XYZ,Ikawati R. S.,"6,3",Dikaaih beda lantai padahal yang 1 kamar itu untuk anak-anak. Pessn jauh-jauh hari ga ngaruh ternyata. Tahun lalu pelayanan bagus kenapa tahun ini berbeda? Apa resepsionisnya gsnti? Manajer juga beda dengan tahun lalu?
XYZ,S***O,10,Staff hotel sangat ramah lingkungan sekitarnya bersih kamar standard kamar mandi kurang besar saja.
XYZ,Putrie K.,"9,4",Kamarnya sangat nyaman. Room service bagus.
XYZ,P***a,"8,5","Ambient yang baik, staf yang baik dan pelayanan yang baik."
XYZ,K***i,10,"Staf ramah, kebersihan ok, makanan ok, ada kolam renang juga bikin anak-anak tambah happy. Next mau nginap lagi."
XYZ,B***B,"5,6","Pengalaman buruk. Buat reservasi ke belakang, meminta permintaan check -in lebih awal, turun dan memberi informasi check -in pada pukul 13:00, menunggu sampai pukul 13:00 dengan sabar dan sekali periksa lagi mengatakan 14:00. Bahkan permintaan maaf atau senyum dari resepsionis. Terutama satu dengan Glasess yang tidak cocok untuk bekerja dalam bisnis perhotelan."
XYZ,F***l,10,"Nyaman, besih, staff nya ramah dan dekat kemana aja."
XYZ,Ardy T.,10,"Fasilitas bagus, semua enak pokoknya, ramah ramah, bersih dan tenang."
XYZ,Annisa r. h.,"9,7","Senang sekali menginap di sini, mulai dari staff yang ramah-ramah poll, kamar yang bersih, dingin, mantap pokoknyaa! Ini kali kedua nginep di sini gak nyesell. Cobain deh yang mau nginep!ğ?«¶ğ?»."
XYZ,Martina P.,6,"Udah pesen dari jauh-jauh hari dengan kamar one bed, pas hari H dateng nunggu setengah jam karena alesan kamar belum ready, setelah setengah jam nunggu nyamperin receptionist diinfokan adanya yang twin bed dengan alesan ada yang nikahan yang nyewa ball room di hotel ini, jadi kamar one bed nya dikasih ke tamu or undangan-undangan yang nikahan. Bisa gitu yaa. Yaa mau gimana kalo ga pny power apa-apa. Udah gitu nanti twin bed nya bisa digabungin oleh staff, tp tak kunjung dateng staffnya. Fix bete deh nginep di sini pas weekend."
XYZ,Nico E.,10,Tempatnya nyaman bagus dan pelayanan ok.
XYZ,Hendi I.,"8,5",Staff nya ramah kamar wangi. Tp kasur nya bikin kulit saya gatel bentolÂ². Akhir nya jam 2 mandi. Mulai reda gatel nya pindah ke kasur sebelah nya. Twin bed btw pesen buat sendirian gq kefikitan minta pindah cos kata staff pas cekin kamar penuh.
XYZ,Cha S.,"8,5","Harga ramah, kamar bersih nyaman dan lokasi juga di tengah kota, dekat minimarket, gampang nyari makan, trims."
XYZ,Achmad F.,"9,7","Resepsionis nya ramah, baik juga, hanya memang mengantri soalnya dateng ke sini pas long weekend. Kamarnya bersih, wangi, nyaman, terus luas juga, kasur enak dan empuk, jadi nyenyak tidur, di tambah sama view city light dari jendela kamar nya the best siih. Kamar mandi bersih  handuk bersih dan wangi, perlengkapan mandi juga lengkap. Tersedia teh, kopi, gula dan air minum juga. AC dingin, tapi sayang nya di hari kedua malem nya AC nya bocor, jadi air menetes dari atas. Ada kulkas juga jadi enak kalo mau nyimpen makanan dan cemilan. TV juga siaran nya banyak banget, jadi enak kalo mau nonton. Ahh pokok nya bakalan staycation di sini lagi lah, reccommended juga buat yang mau stay di hotel ini ya."
XYZ,Desi F.,"8,5","Pelayanan ramah, lokasi cukup stategis dekat minimarket dan jualan makanan"
XYZ,Hengki P.,"9,1","Ruangan bersih, staf helpful tapi kurang ramah. Fasilitas ruangan oke, restoran dan makanan oke, fasilitas gym agak kurang, kolam renang lumayan, parkir gratis."
XYZ,Awalia S.,10,"Pertama kali menginap hotel di sini. Kesan pertama unik ya bentuk bangunannya, beda dari yang lain, keren. Dalamnya mewah, wangi, semua staff ramah. Namun saat check in ada kendala bahwa kamar non smoking room tidak tersedia sedangkan saya sedang hamil dan bawa anak-anak, gak mungkin bisa nginep di smoking room, tapi untungnya bisa diselesaikan dan akhirnya kami dapat kamar non smoking room di kamar 629. Kamar bersih, rapi, wangi sampe ke handuk, selimut, bantal semua wangi. Dapat kamar ada jendela besar pas dibuka tirainya bisa lihat pemandangan rumah-rumah di kota Tangerang. Breakfast juga variatif, kolam renang bersih walau kecil tapi anak-anak sudah happy."
XYZ,Firdaus C.,10,"Booking kamar di sini tambah honeymoon setup untuk hadiah pernikahan adik ipar. Sekalian keluargaku juga nginep di sini. Kesan pertama hotelnya mewah banget, bersih, wangi, staff ramah, admin juga fast respon. Mantap dah."
XYZ,Sri H.,"8,5","Sangat menyenangkan, kamar bersih dan pelayanan ramah. Kebetulan juga dekat de. Ngan rumah kakak."
XYZ,Calista P.,"9,7",Sudah beberapa nginep sini. Pelayanan dan suasana kamar ok.
XYZ,S Aditya S.,"8,5",Hotel nya nyaman dan bersih sudha dua kali menginap. Staff dan security nya ramah-ramah kecuali yang bagian front office. Tanpa ekspresi. Sarapan beragam dan lumayan enak-enak. Tempat straregis ada deket tempat makan dan mini market.
XYZ,imas,"8,5","Kamar nyaman, cuma emang cepet penuh ya gak dapet bed king size nya. Gapapa tp pelayanan cepet bisa dibantu sulap twin bed jadi king size. Makanannya juara. Kolam renang dan tempat gymnya bersih enak. Kapan-kapan lagi staycation di siniğ??"
XYZ,FERRA G.,"5,2","Sehari sebelum nya reservasi wa ke hotel katanya kode booking saya ini gak ada. Setelah minta diemail kembali dari aplikasi ke pihak hotel baru ada. Pas cek in resepsionis bilang type kamar yang kami pesan gak ada lagi karena uda habis (padahal sehari sebelumnya kan sudah reservasi juga) diganti ke suite katanya tanpa tambahan biaya. Pas sampe di kamar buka kamar kami ngerasa zonk karena yang dikasi ke kami kamar yang deluxe harga juga lebih murah, kamar lebih kecil (tidak sesuai dengan foto yang kami lihat di google dan trip advisor lain), kasur juga kecil. Saat saya kembali ke resptionis lagi untuk komplen, dengan mudah nya mas-mas resptionis bilang iya di online itu foto-foto kamar nya yang executive belum di take down. Kesalahan pihak hotel katanya karena belum take down foto-foto nya (padahal foto-foto nya itu aku lihat dari hasil review orang-orang yang sudah pernah nginap) dan lucunya lagi resepsionis bilang sudah banyak orang yang komplen kaya saya gini. Lol. Bangga sih banyak yang komplen tp gak ada perbaikan. Cukup pertama dan terakhir sih nginep sini. Gak profesional. Males juga mau review tambahin foto haha nanti dibilang itu kesalahan pihak hotel gak take down foto. Sue."
XYZ,eirene h. c.,"9,1",Hotel sangat nyaman. Pelayanannya oke banget. Ramah. Memperhatikan customer. Terima kasih banyak sudah sangat membuat kami nyaman selama menginap di sini.
XYZ,BADRIAH,"9,7","Lokasi strategis, fasilitas memadai, pelayanan ramah, Hanya saja AC di kamar kurang dingin."
XYZ,Sri M.,"5,8","Staff ramah tapi tidak welcome. Kesini untuk liburan keluarga bukan untuk masuk asrama dengan peraturan yang mengekang. Pas dateng ke reseptionist untuk check-in tidak ada ucapan selamat dateng, menggunakan bahasa yang terlalu cepat, pesan kamar nonsmoking denda 1 jt jika smoking di ruangan seperti ucapan peringatan. Seharusnya tidak usah sebelum ttd pengunjung pun sudah baca peraturannya, tidak ada ucapan ""selamat beristirahat"". Telpon mati, wifi kamar salah password, wifi kamar di batasi, lokasi gym dan kolam renang sama gerbang pun di gembok sesuai jam 7pagi-7malam, kartu kamar hanya 1 suami ke bassment tanpa kartu padahal sudah konfirm mau ke bassment cuma ada 1 kartu kejebak di lift selama 30menitan hampir sesak nafas, tidak ada ucapan maaf dari management, pas check out semua diam saja. Sarapan pagi anak kena cas 181rb untuk usia 8 tahun dan 13 tahun, petugasnya hanya mengikuti saya buat bayar kenapa gak tunggu di pintu masuk, yang lain bawa anak gak kena cas. Baru kali ini mau menikmati liburan tapi rasa asrama bukan hotel."
XYZ,Mira A.,"8,5","Bersih, pelayanan ramah, breakfast nya enak, bisa request vegetarian, wedang jahe sama kunyit asamnya mantap. Bagus."
XYZ,S Aditya S.,"9,4","Akomodasi nyaman dan bersih. Security sigap. Staff nya kayak robot kalau bicara, kaku dan cepet. But its oke. Ada cafe, deket ke Alfamidi, makanan umkm juga."
XYZ,indriyana d.,"9,1",Petigasnya ramah-ramah. Responsif dan nyaman tempat istirahatnya dengan tipe kamar yang diberikan.
XYZ,parlindungan s.,"8,5","Nyaman dan kita di layani dengan ramah dan lugas. Untuk menu sangat bagus dan membuat kita pigin balik ke dâ??prima lagi. Agen online sangat membantu untuk kita menentukan pilihan kita, penawaran dan pilihan sagat berragam. Agen online is the best."
XYZ,Rhara H.,"9,7","Nyaman, rapi dan pelayanan sangat ramah."
XYZ,Arif W.,8,"Hal-hal baik adalah layanan petugas keamanan & parkir bagus, petugas check in ramah dan responsif, kamar hotel luas, kamar mandi besih dan luas, sarapan enak dan bervariasi. Hal-hal kurang baik adalah kolam renang agak kotor, kulkas di kamar tidak dingin sama sekali."
XYZ,Maria I. J.,"5,4","Order makanan sampai 1 jam tidak diantar. Setelah itu ditelepon balik, kata stafnya ibu jadi order ya. Padahal udah lapar sekali. Disuruh nunggu 30 menit lagi. Gile. Awal nelepon staf yang terima bilang, 'oke bu sudah diterima ordernya, nanti kami antar pesanan ibu ya. Mohon ditunggu'. Staf ke 2 yang menjawab telepon 'tadi ibu kami telepon tidak diangkat'. Yo opo sih. Buruk. Makanan dateng setelah 90 menit order 1. Disertai complement saya bayar lalu saya suruh bawa balik ke resto karena saya sudah order grabfood cepat jelas dan diantar. Lambung saya kumat gara gara nunggu 90 menit makanan yang harusnya datang 20 menit setelah order. Buruk sekali."
XYZ,erya,"9,4","Selalu puas menginap di hotel ini kalau sedang ada urusan di tangerang, semoga tetap dipertahankan untuk pelayanan n kebersihan kamar nys."
XYZ,Andri R.,10,"Pelayanan prima, bersih, dan nyaman."
XYZ,dwi o. a.,"6,6","Saya tidak suka pelayanan receptionisnya, banyak bohongnya tidak melayani tamu dengan jujur. Padahal stay di sini 4malam."
XYZ,Haris U.,"9,7","Asli nih hotel kalau buat liburan keluarga enak banget, fasilitasnya juga oke, pelayanannya ramah banget"
XYZ,Budi W. J.,"9,7","Mantap! Sesuai harga dan promonya. Pelayanan dan fasilitasnya cukup baik. Bakal balik lagi deh, cocok juga untuk kerja."
XYZ,Maria I. J.,"5,2",Pelayanan sangat tidak menyenangkan. Order makanan sampai 45 menit tidak diantar. Padahla udah di bilang oke. Katanya mereka konfirmasi ulang. Telp di kamar bunyinya seperti hanya bep 1 kali pelan. Jadi mesti nunggu sekitar 20 menit lagi. Di telp ulang katanya nunggu 10 menit. Perut sudah lapar. Saya lagi sakit. Badan saya meriang. Ampun dah. Order 2 kamar. Udah konfirmasi kalo minta sebelahan katanya mau kasih sebelahan. Hari ke 2. Kata reseptionis ndak bisa. Dikasih kamar lain. Padahal waktu konfirmasi awal. Reseptionis yang pertama sudah menjanjikan untuk hari ke 2 dikasih sebelahan. Ga profesional.
XYZ,Budi W. J.,"8,5",Mantap! Good servis dan sesuai harga. Pelayanan baik dan lengkap. Pertahankan.
XYZ,Budi W. J.,"8,5",Mantap! Pelayanan baik dan sesuai harga. Mau lagi nginep di sana. Dan lengkap.
XYZ,Rizky F.,"9,1","Dapat kamar twin bed dengan view Tangerang kota depan stasiun. Secara keseluruhan hotelnya oke, semua staf ramah sangat helpful, fasilitas kamar semua berfungsi dengan baik, kebersihan oke terutama handuk dan sprei bersih hanya saja kemarin minta kamar no smoking baru masuk udah bau rokoknya parah cari house keeping ga ketemu, telpon ga nyambung akhirnya semprot parfum tapi ya tetap bau sampai cek out kondisnya bau rokok ga hilang."
XYZ,Kurniati,"9,7","Menyenangkan, pelayanan ramah, untuk bawa keluarga oke, ada kolom renang juga."
XYZ,Cindy N.,"8,5","Kamar bersih, wangi, dan fasilitas ok. Sarapan juga lengkap banget, tapi sayang pelayanan para staff masih kurang, bisa ditingkatkan lagi yaa kaka."
XYZ,Nur A. A.,10,"Nyaman, akses kemana saja mudah, menu sarapan enak, resepsionis helpful, dan semua staff ramah. Dengan harga yang affordable pastinya bakal menginap di sini lagi jika suatu saat bepergian ke tangerang."
XYZ,Nurlaili W. S. S.,"9,4",Staycation sekaligus merayakan ulang tahun. Fasilitasnya nyaman. Petugasnya ramah. Kolam renangnya bersih. Kuenya enak
XYZ,sriyanti,"9,7","Hotel elegant dan sangat baik, kamar nyaman dan tempat strategis, stuff semua ramah ğ??? breakfast enables dan sangat puas, terima kasih XYZ, lain kali book disitu lagi."
XYZ,Livia U.,"9,6","Secara keseluruhan untuk hotelnya sudah sangat baik, hanya saja pelayanan receptionisnya sangat tidak memuaskan. Beberapa diantaranya melihat penampilan tamu yang menginap seakan seakan membedakan dengan pelayananan sesuai sop hotel."
XYZ,Atika S.,"8,5","Semua baguss pelayanan, kamar, kebersihan dan lain-lain hanya antri saja pas naik lift karena kebetulan ada event."
XYZ,Aris H.,10,Lobby bagus dan oke dan pelayanan Mbak Meilani ramah dan cepat.
XYZ,RISKY H. F.,10,Untuk hotel bagus dan sangat nyaman serta pelayanan Mbak Meilani sangat ramah saat check in.
XYZ,Sentra A. a.,10,"Lobby bagus, pelayanan bagus dengan Mbak Meilani receptionist."
XYZ,Zie,6,"Ini ke 2x nya nginep, terpaksa nginep di sini lagi karena akses kerjaan dekat hotel sangat dekat. Pengalaman pertama kali udah pernah kecewa dengan pelayanan dari FO dan security nya dan sekarang berulang, kalau mereka ada event, kita gak bisa parkir di lobby depan walau H-1 jadi harus pindah parkiran walau kita duluan sampai. Dan FO atas nama. Puput tidak mengizinkan late check out padahal di sebelum nya waktu check in ada FO yang cowok itu mengizinkan, kalau lewat jam 12.00 akan di kenakan biaya. Sayang banget, hampir tiap bulan perjalanan kerja dan pengalaman saya menginap di hotel cuma di sini, saya gak di izinkan late check out jam 12.30."
XYZ,Ardine R.,"9,1","Pelayanan bagus, stafnya ramah, breakfast dengan makanan yang beragam, tempat makan di sekitar hotel banyak, ada Indomaret dan Alfamart juga di dekat hotel. Pemandangannya bagus, dekat dengan stasiun dan bandara Soekarno Hatta. Hotelnya lumayan bersih, masukan aja di sekitar kolam renang tolong dijaga kebersihannya, karena banyak daun, dan kotoran tikusğ??ğ?»."
XYZ,Ruthanti R. W.,"8,5",Tempatnya nyaman. Staf ramah. Breakfast sangat varian. Recommended banget. Yang kurang air shower kamar mandi kadang panas kadang gak jalan air panasnya.
XYZ,Yunica P. S.,10,"Pas lihat dari luar hotelnya seperti kurang menarik. Namun pas masuk hotel, disambut ramah dan harum. Kamarnya luas, makanannya enak-enak, puas nginep di sini."
XYZ,Dintje N.,"8,5","Hotelnya sangat bagus dan bersih, pelayanannya ramah."
XYZ,Nindia E.,10,Semua pelayanan hotel perfect. Jadi membuat saya nyaman. Apalagi recepsionis nya ramah banget. Kamar sangat nyaman untuk menginap. Nanti kalo ke Tangerang lagi mau nginap di sini lagi.
XYZ,Sri P.,"8,5","Oke banget hotelnya, staffnya ramah-ramah, makanan enak terutama sop buntut dan nasi goreng d'prima, ada westen food dan asia food room service 24, kamar dan lobbynya bersih, kolam renang oke buat keluarga, ballroomnya besar, parkirnya luar. Dari Bandara Soekarno Hatta keluar Tol Tanah Tinggi, putar balik ke Jalan Benteng Betawi, terus kanan lagi, samping hotel depan Subway. Butuh hanya 15 menit. Mau ke Jakarta naik kereta Tangerang dari Batuceper sampai Duri Rp. 3500. Dekat Stasiun Poris bisa keluar kota atau ke Jakarta Blok M. Next nya bakal langanan nginep lagi. Terima kasih ya for wonderfull stay."
XYZ,Juliansyah,"8,5",Kamar bersih karyawan nya ramah-ramah dan pilihan menu sarapannya lumayan.
XYZ,Vito F.,10,"Pelayanan sangat cepat dan baik, sarapan bervariasi, kamar bersih dan nyaman."
XYZ,Wavi I.,"9,7",Bener bner cukup puas sih disni ğ?«¶ğ?» staf ramahâ? tempat jugaa nyaman bersih. Nanti pokoknya bakal mampir kesini lagi deh ğ??ğ?».
XYZ,Latifah,"9,4","Rekomendasi buat staycation kota Tangerang. Serasa bintang 4 harga terjangkau, kamar luas, sarapan makanan nya enak menunya banyak pilihan & staf nya ramah-ramah sekali. Pokoknya kalo bosan tidur di rumah bakal staycation lagi kesini â¤ï¸"
XYZ,Dena A.,"9,7",Nyaman setiap di Tangerang pasti di d'primahotel puas semuanya bersih ramah.
XYZ,Muhammad A. A.,10,"Pelayanan baik banget, tempat bersih dan nyaman, sarapan nya juga enak enak."
XYZ,Eko P.,10,"Lokasi strategis, banyak tempat makan sekitaran hotel jadi ga susah untuk cari makan dluar. Kamar juga luas sesuai deskripsii, staff ramah, kolam renang luas, sarapan lumayan bervariasi. Tks."
XYZ,Eko P.,10,"Hotelnya nyaman, untuk kamar eksekutif kamar lumayan luas, kemaren dapet kamar 905, 906 dan 930, untuk 930 kamar dengan connecting door. Lebih luas kamar 905 dan 906, kamar lokasi di pojok. Udah sering menginap disinj. Lokasi hotel strategis deket tempat makan sekitaran hotel, kolam renang juga luas. Staff hotel juga ramah-ramah. Fasilitas kamar juga ok, ada hairdryer dan ada dapet tas, tapi sekarang sudah tidak dapet sisir lagi. Maaf tidak ada foto kamar karena kemaren lupa foto kamar. Thanks XYZ dan agen online."
XYZ,Dina R.,"8,5","Kamarnya sih oke, tapi lumayan banyak nyamuk, sebaiknya sebelum tamu masuk di cek dulu semua elektronik bisa berfungsi atau tidak, karena saya mau pake telponnya ga bisa kepake alhasil hubungin resepsionis pake hp pribadi dan pulsa, kartu akses sering error ga bisa di tap capek banget bolak balik ke resepsionis ganti kartu mulu."
XYZ,Riana R.,10,"Sudah beberapa kali menginap di sini. Pelayanan bagus, staff ramah, kamar bersih, breakfast enak, pool bersih. Apalagi sekarang di sebelah hotel sudah ada subway, makin gampang kalo mau snacking."
XYZ,Tham S. M.,10,"Ya hotel nyaman, bersih, staff ramah, sopan, breakfast cukup enak, semoga saja bila bukan hari libur, harga lebih rendah, sehingga yang lewat sewaktu waktu dapat mampir kembali. Karena setiap usaha menurut pandangan saya intinya punya pelanggan itu sangat baik. Sukses for you d'primahotel â¤ï¸ğ??·"
XYZ,Yuniar,"9,7","Pelayanan nya sangat baik dan ramah, hotel nya bersih, dan nyaman, saya puas tidur pun nyenyak. Next time balik lagi."
